"#filename","previous_sentence","following_sentence","comment_if_any","pause_content","pause_length_ms","postP23visual","postP23quality","postP23audio"
"cropped_2017-12-31_296-94_297-87.mp4","und gerechtes Europa arbeiten und konsequent für den Schutz unserer Außengrenzen wie auch die Sicherheit der Bürgerinnen und Bürger eintreten.","Deutschland und Frankreich wollen gemeinsam dafür arbeiten, dass das gelingt, und so dazu beitragen, Europa für die Zukunft fit zu machen.","","m","93","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_307-92_308-94.mp4","Deutschland und Frankreich wollen gemeinsam dafür arbeiten, dass das gelingt, und so dazu beitragen, Europa für die Zukunft fit zu machen.","Liebe Mitbürgerinnen und Mitbürger, das Ringen um richtige Antworten gehört zu einer lebendigen Demokratie.","","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2018-01-27_131-43_132-06.mp4","Doch inwiefern bestimmt Auschwitz eigentlich noch unser tägliches Miteinander?","Ich bin der Überzeugung, dass das so ist.","2 speaker, second Merkel","sm","63","Merkel","Perfectly clear","Merkel"
"cropped_2018-01-27_174-18_174-99.mp4","Und das ist eine tägliche Aufgabe.","Sie verbanden die Abstimmung zur Ehe für alle mit der Hoffnung auf gesellschaftlichen Frieden und Zusammenhalt.","","m","81","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-03_064-47_065-01.mp4","Ansprechpartner zu sein für Unternehmen, für- natürlich die Behörden der Bundesregierung, aber eben auch für diejenigen, die Informationen brauchen","Um Hasskommentare in den sozialen Medien zu vermeiden, gilt seit dem 1. Januar das Netzwerkdurchsetzungsgesetz.","2 speaker, first Merkel","si","54","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-03_182-82_183-39.mp4","Und natürlich ist ganz wichtig, dass Eltern auch versuchen, das zu verfolgen, was ihre Kinder machen und mit den Kindern auch ins Gespräch darüber zu kommen.","In Davos sagten Sie, Daten seien der Rohstoff des 21. Jahrhunderts.","2 speaker, first Merkel","m","57","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-03_203-79_204-54.mp4","Was könnte Ihrer Meinung nach getan werden, um die Verarbeitung personenbezogener Daten transparenter zu gestalten, auch im Hinblick auf internationale Akteure?","Auf der einen Seite brauchen wir die Datenmengen, um daraus auch wirklich neue Produkte erstellen zu lassen.","2 speaker, second Merkel","i","75","Merkel","Perfectly clear","Merkel"
"cropped_2018-02-10_066-72_067-32.mp4","Und deshalb freue ich mich, mit diesem Besuch auch ein neues Kapitel für die deutsch-polnischen Beziehungen aufschlagen zu können.","Mit der EU gibt es eine Auseinandersetzung um die Einhaltung rechtsstaatlicher Prinzipien in Polen.","2 speaker, first Merkel","m","60","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-10_114-06_114-96.mp4","Und deshalb setzte ich darauf, dass diese Gespräche mit dem polnischen Ministerpräsidenten und der Europäischen Kommission auch erfolgreich sein werden.","In Polen ist es seit kurzem  gesetzlich verboten, die auf polnischem Boden während des deutschen Nationalsozialismus errichteten Konzentrationslager als „polnische Lager“ zu bezeichnen.","2 speaker, first Merkel","i","90","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-10_180-72_181-53.mp4","Und nur auf dieser Grundlage können wir auch eine gute und gemeinsame Zukunft mit Polen, aber auch in ganz Europa und in der Welt gestalten.","Europa und besonders Griechenland und Italien stehen durch die Zuwanderung vor großen Herausforderungen.","2 speaker, first Merkel","m","81","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-10_198-63_199-17.mp4","Sehen Sie hier Möglichkeiten, mit Polen und anderen osteuropäischen Ländern zu einer Lösung zu kommen?","Wir brauchen ein gemeinsames europäisches Asylsystem; und an diesem Rechtsrahmen wird jetzt gearbeitet.","2 speaker, second Merkel","i","54","Merkel","Perfectly clear","Merkel"
"cropped_2018-02-17_220-38_221-13.mp4","Das funktioniert gut beim Schutz der Außengrenzen, ei der Fluchtursachenbekämpfung, aber noch nicht so gut, wenn es um die Frage geht: Wie können wir auch Flüchtlingen eine temporäre Heimat geben?","Im Jahr 2019 wird ein neues Europäisches Parlament gewählt. Und auch andere EU-Spitzenposten werden neu besetzt.","","si","75","Interviewer","Perfectly clear","Interviewer"
"cropped_2018-02-17_293-88_294-87.mp4","Auf der anderen Seite muss man dann natürlich auch Koalitionen bilden, denn kaum einer wird die absolute Mehrheit bekommen. Es bleibt also schon noch ein komplizierter Prozess, aber er soll mehr Sichtbarkeit bekommen durch die Benennung von Spitzenkandidaten.","Anfang Februar hat die Europäische Kommission eine neue Erweiterungsstrategie für den Westlichen Balkan vorgelegt, und auch für Deutschland hat die Beitrittsperspektive der Länder außenpolitische Priorität.","","m","99","CutMerkel2Interviewer","Cut or Zoom","Interviewer"
"cropped_2018-06-23_023-13_024-03.mp4","haben wir einen Kabinettausschuss Digitalisierung gegründet, der nächste Woche zum allerersten Mal zusammenkommen wird.","Wir müssen uns anstrengen. Ja, es ist wahr, dass viele digitale","long-pause-transition","t+a","90","Animation","Not at all","Nobody"
"cropped_2018-06-23_026-46_027-21.mp4","haben wir einen Kabinettausschuss Digitalisierung gegründet, der nächste Woche zum allerersten Mal zusammenkommen wird.","Wir müssen uns anstrengen. Ja, es ist wahr, dass viele digitale","same pause as prior snippet; long-pause-transition","t","75","CutInterviewer2Merkel","Cut or Zoom","Merkel"
"cropped_2018-06-30_030-78_031-56.mp4","und die Europäische Union stärker und handlungsfähiger zu entwickeln.","Ja, uns geht ein wichtiges und starkes wirtschaftliches Land aus","long-pause-transition","t","78","Animation","Not at all","Nobody"
"cropped_2018-06-30_073-92_075-69.mp4","Und Großbritannien war immer ein Land, welches sich für den freien Welthandel eingesetzt hat, für den Multilateralismus. Auch das wird uns fehlen.","Natürlich werden in der Zukunft unsere Beziehungen weniger eng sein.","long-pause-transition","t+a","177","Animation","Not at all","Nobody"
"cropped_2018-06-30_076-62_077-04.mp4","Und Großbritannien war immer ein Land, welches sich für den freien Welthandel eingesetzt hat, für den Multilateralismus. Auch das wird uns fehlen.","Natürlich werden in der Zukunft unsere Beziehungen weniger eng sein.","same pause as prior snippet; long-pause-transition","t+n","42","Animation","Not at all","Nobody"
"cropped_2018-07-07_029-31_030-09.mp4","Und deshalb kommt dieser Debatte eine große Bedeutung zu.","Der Haushalt weist verschiedene Schwerpunkte aus. Es geht uns erstens, um Entlastungen","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-07-07_122-58_123-36.mp4","und damit auch mehr Möglichkeiten hier Schwerpunkte zu setzen.","Wir sorgen einmal vor für Zeiten, in denen vielleicht die Konjunktur","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-07-14_025-68_026-49.mp4","für pflegende Angehörige so gut wie möglich auszugestalten.","Ich kann diese Sorge sehr gut verstehen. Menschen überlegen, was kommt auf mich zu","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-07-14_073-17_073-95.mp4","Wir sollten das würdigen und sagen, dass das wirklich die Helden unseres Alltags sind.","In einem Sofortprogramm wollen wir zuerst einmal 13.000 neue Stellen","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-08-26_045-24_046-05.mp4","und deshalb müssen wir unsere wirtschaftliche Zusammenarbeit mit Afrika verstärken.","Alle drei Länder, Senegal, Ghana und Nigeria, sind demokratisch regiert.","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-08-26_103-53_104-31.mp4","aber auch dort freue ich mich, dass ich wieder zum zweiten Mal hinfahren kann.","Deutschland engagiert sich schon seit vielen Jahrzehnten in Afrika. Aber es ist richtig, unsere","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-09-01_042-93_043-71.mp4","was sie gelernt haben in der Schule, Neues zu denken und in die Praxis zu überführen.","Wir müssen immer wieder darum werben, dass wir genügend junge Menschen haben","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-09-01_101-04_102-21.mp4","Das ist eine tolle Sache, und deshalb ist Jugend Forscht ein riesiger Erfolg.","Ja, es ist ja gerade so, dass man auch im jungen Alter ganz besonders über den Tellerrand","long-pause-transition","t+n","117","Merkel","Cut or Zoom","Merkel"
"cropped_2018-09-08_029-28_030-09.mp4","Und deshalb kommt dieser Debatte eine große Bedeutung zu.","Der Haushalt weist verschiedene Schwerpunkte aus. Es geht uns erstens, um Entlastungen","same speech as: cropped_2018-07-07_029-31_030-09.mp4; long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-09-08_122-58_123-36.mp4","und damit auch mehr Möglichkeiten hier Schwerpunkte zu setzen.","Wir sorgen einmal vor für Zeiten, in denen vielleicht die Konjunktur","same speech as: cropped_2018-07-07_122-58_123-36.mp4; long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-09-22_036-18_036-96.mp4","wie wir mehr Gleichwertigkeit bei den Lebensverhältnissen erreichen können.","Ja, in der Tat, der Zusammenhalt unserer Gesellschaft liegt mir sehr am Herzen und für","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-09-22_121-92_122-73.mp4","Oft verschwinden dann Vorurteile und man lernt voneinander und ist gegenseitig auch bereichernd.","Ganz konkret wissen wir, dass wir in den verschiedenen Teilen Deutschlands","long-pause-transition","t+n","81","Merkel","Perfectly clear","Merkel"
"cropped_2018-09-29_035-64_036-45.mp4","und hier auch die engen Beziehungen unserer beiden Länder zu dokumentieren.","Die deutsch-israelischen Beziehungen sind in vielen Bereichen sehr sehr intensiv.","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-09-29_096-72_097-53.mp4","Auch hierüber werden wir sprechen.","Ja, Felix Klein ist dieser Beauftragte der Bundesregierung. Und wir glauben, dass","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-10-06_031-14_031-92.mp4","und Fahrverbote, wo immer möglich, auch vermieden werden.","Wir wollen saubere Luft erreichen und Fahrverbote vermeiden","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-06_126-81_127-92.mp4","gezielt fördern und damit eine wesentliche Umrüstung der Stadtflotte erreichen.","Wir sind überzeugt, dass durch die von mir dargestellten","long-pause-transition","t+n","111","Animation","Not at all","Nobody"
"cropped_2018-10-06_128-85_129-63.mp4","gezielt fördern und damit eine wesentliche Umrüstung der Stadtflotte erreichen.","Wir sind überzeugt, dass durch die von mir dargestellten","same pause as prior snippet; long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-13_055-98_056-76.mp4","Und erste Elemente werden jetzt auf diesem Weltgesundheitskipfel auch vorgestellt.","Im Jahre 2015 haben die Vereinten Nationen gemeinsam die","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-13_115-74_116-52.mp4","Diesen Prozess wollen wir in Berlin beginnen.","Das Thema der globalen Gesundheit ist für uns deshalb so wichtig, da wir ja","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-20_031-56_032-37.mp4","und gefeiert wird am 25. Oktober.","Der Blaue Engel bietet all denen Menschen Orientierung, die bewusst einkaufen.","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-10-20_071-22_072-00.mp4","sodass wir uns auf das Markenzeichen Blauer Engel wirklich verlassen können.","Ic glaube, dass beide Seiten Verantwortung tragen. Sowohl der Staat, der","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-27_027-03_027-81.mp4","und dies werde ich Montag zum zweiten Mal tun.","Die Lebenssituation jedes Menschen, der zu uns kommt, ist anders: Manche kommen als Flüchtlinge,","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-10-27_078-18_078-99.mp4","Denn nur die gemeinsame Sprache eröffnet Teilhabe im umfassenden Sinne.","In den letzten drei Jahren haben wir bereits vieles bei der Integration geleistet.","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-11-03_039-03_040-29.mp4","Heraussforderungen zu bewerkstelligen sind und deshalb müssen wir natürlich achtsam sein, damit sich der seit zehn Jahren andauernde Aufschwung auch wirklich fortsetzt.","Der Wirtschaftsstandort Deutschland ist geprägt","long-pause-transistion","t+a","126","Animation","Not at all","Nobody"
"cropped_2018-11-03_041-22_042-03.mp4","damit sich der seit zehn Jahren andauernde Aufschwung auch wirklich fortsetzt.","Der Wirtschaftsstandort Deutschland ist geprägt durch eine starke, mittelständische Wirtschaft","same pause as prior snippet; long-pause-transistion","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-11-03_096-69_097-05.mp4","gute Dinge, aber auf der anderen Seite wissen wir, dass die Welt nicht schläft und deshalb müssen wir uns natürlich auch weiter anstrengen.","Die Herausforderungen der Zukunft liegen ganz eindeutig in den Herausforderungen der Digitalisierung","long-pause-transition","t+n","36","Animation","Not at all","Nobody"
"cropped_2018-11-10_024-09_024-09.mp4","die zur Gleichberechtigung von Mann und Frau wesentlich und unabdingbar war.","Unser Grundgesetz sieht in dem Artikel 3 die Gleichberechtigung von Männern und Frauen vor","long-pause-transition","t+n","0","Animation","Not at all","Nobody"
"cropped_2018-11-10_128-07_128-85.mp4","Hier haben wir erhebliche Fortschritte bereits gemacht, es bleibt aber noch viel zu tun.","Für mich als Physikerin war und ist Marie Curie ein großes Vorbild.","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-11-17_038-46_039-27.mp4","und deshalb unterstützen wir sie durch unserer Entwicklungszusammenarbeit.","Kinder sind nicht nur in Deutschland unsere Zukunft, sondern auch weltweit.","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-11-17_110-01_110-82.mp4","und sich nicht auf den gefährlichen Weg der Flucht nach Europa begeben müssen.","Die Politik der großen Koalition setzt sehr stark auf die Verbesserung","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
"cropped_2018-11-24_031-98_032-76.mp4","lösen können und Entwicklung überall fördern können.","Wir haben durch koordinierte Maßnahmen der G20 verhindern können, dass wir","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-11-24_079-53_080-31.mp4","Das heißt also, man kann sagen: Deutschland hat davon profitiert, dass die Welt gemeinsam gehandelt hat.","Wir hatten in der Tat ein sehr ambitioniertes, anspruchsvolles Programm","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-12-02_045-54_046-32.mp4","wollen wir auch Wirtschaft in Zeiten der Digitalisierung so gestalten, dass sie den Menschen dient.","Wir leben im Zeitalter der Digitalisierung und das bedeutet, alles was digitalisierbar ist,","long-pause-transition","t+n","78","Animation","Not at all","Nobody"
"cropped_2018-12-02_118-02_119-01.mp4","und des Lebens die Künstliche Intelligenz an Bedeutung gewinnen.","Mit Hilfe der Künstlichen Intelligenz werden sich Arbeitsprozesse verändern, Roboter werden","long-pause-transition","t+n","99","Animation","Not at all","Nobody"
"cropped_2018-12-15_028-56_029-37.mp4","dass wir auch in Zukunft friedlich und sicher zusammen leben können.","Wir haben in diesem Jahr in ganz besonderer Weise Bürderdialoge durchgeführt","long-pause-transition","t+n","81","Animation","Not at all","Nobody"
